sales_id,Invoice ID,Branch_id,Branch,Cty_id,,City,Customer_id,Customer_type,Gender,Product_id,Product line,Unit price,Quantity,Tax,Total,Date,Time,Payment_method,cogs,gross margin percentage,gross income,Rating
s670-79-6321,670-79-6321,B670-79-6321,B,M670-79-6321,M,Mandalay,Member670-79-6321,Member,Female,p623,Home and lifestyle,94.59,7,33.1065,695.2365,1/17/2019,15:27,Credit card,662.13,4.761904762,33.1065,4.9
s852-62-7105,852-62-7105,B852-62-7105,B,M852-62-7105,M,Mandalay,Normal852-62-7105,Normal,Female,p624,Fashion accessories,83.25,10,41.625,874.125,1/12/2019,11:25,Credit card,832.5,4.761904762,41.625,4.4
s598-06-7312,598-06-7312,B598-06-7312,B,M598-06-7312,M,Mandalay,Member598-06-7312,Member,Male,p625,Fashion accessories,91.35,1,4.5675,95.9175,2/16/2019,15:42,Cash,91.35,4.761904762,4.5675,6.8
s135-13-8269,135-13-8269,B135-13-8269,B,M135-13-8269,M,Mandalay,Member135-13-8269,Member,Female,p626,Food and beverages,78.88,2,7.888,165.648,1/26/2019,16:04,Cash,157.76,4.761904762,7.888,9.1
s816-57-2053,816-57-2053,A816-57-2053,A,Y816-57-2053,Y,Yangon,Normal816-57-2053,Normal,Male,p627,Sports and travel,60.87,2,6.087,127.827,3/9/2019,12:37,Ewallet,121.74,4.761904762,6.087,8.7
s628-90-8624,628-90-8624,B628-90-8624,B,M628-90-8624,M,Mandalay,Member628-90-8624,Member,Male,p628,Health and beauty,82.58,10,41.29,867.09,3/14/2019,14:41,Cash,825.8,4.761904762,41.29,5
s856-66-2701,856-66-2701,A856-66-2701,A,Y856-66-2701,Y,Yangon,Member856-66-2701,Member,Male,p629,Home and lifestyle,53.3,3,7.995,167.895,1/25/2019,14:19,Ewallet,159.9,4.761904762,7.995,7.5
s308-39-1707,308-39-1707,A308-39-1707,A,Y308-39-1707,Y,Yangon,Normal308-39-1707,Normal,Female,p630,Fashion accessories,12.09,1,0.6045,12.6945,1/26/2019,18:19,Credit card,12.09,4.761904762,0.6045,8.2
s149-61-1929,149-61-1929,A149-61-1929,A,Y149-61-1929,Y,Yangon,Normal149-61-1929,Normal,Male,p631,Sports and travel,64.19,10,32.095,673.995,1/19/2019,14:08,Credit card,641.9,4.761904762,32.095,6.7
s655-07-2265,655-07-2265,A655-07-2265,A,Y655-07-2265,Y,Yangon,Normal655-07-2265,Normal,Male,p632,Electronic accessories,78.31,3,11.7465,246.6765,3/5/2019,16:38,Ewallet,234.93,4.761904762,11.7465,5.4
s589-02-8023,589-02-8023,A589-02-8023,A,Y589-02-8023,Y,Yangon,Member589-02-8023,Member,Male,p633,Food and beverages,83.77,2,8.377,175.917,1/15/2019,10:54,Credit card,167.54,4.761904762,8.377,7
s420-04-7590,420-04-7590,B420-04-7590,B,M420-04-7590,M,Mandalay,Normal420-04-7590,Normal,Male,p634,Home and lifestyle,99.7,3,14.955,314.055,3/18/2019,11:29,Ewallet,299.1,4.761904762,14.955,4.7
s182-88-2763,182-88-2763,B182-88-2763,B,M182-88-2763,M,Mandalay,Member182-88-2763,Member,Male,p635,Food and beverages,79.91,3,11.9865,251.7165,3/20/2019,19:28,Credit card,239.73,4.761904762,11.9865,5
s188-55-0967,188-55-0967,B188-55-0967,B,M188-55-0967,M,Mandalay,Member188-55-0967,Member,Male,p636,Health and beauty,66.47,10,33.235,697.935,1/15/2019,15:01,Credit card,664.7,4.761904762,33.235,5
s610-46-4100,610-46-4100,A610-46-4100,A,Y610-46-4100,Y,Yangon,Normal610-46-4100,Normal,Male,p637,Health and beauty,28.95,7,10.1325,212.7825,3/3/2019,20:31,Credit card,202.65,4.761904762,10.1325,6
s318-81-2368,318-81-2368,C318-81-2368,C,N318-81-2368,N,Naypyitaw,Normal318-81-2368,Normal,Female,p638,Electronic accessories,46.2,1,2.31,48.51,3/19/2019,12:16,Cash,46.2,4.761904762,2.31,6.3
s364-33-8584,364-33-8584,B364-33-8584,B,M364-33-8584,M,Mandalay,Member364-33-8584,Member,Female,p639,Food and beverages,17.63,5,4.4075,92.5575,3/8/2019,15:27,Cash,88.15,4.761904762,4.4075,8.5
s665-63-9737,665-63-9737,B665-63-9737,B,M665-63-9737,M,Mandalay,Normal665-63-9737,Normal,Male,p640,Fashion accessories,52.42,3,7.863,165.123,2/27/2019,17:36,Ewallet,157.26,4.761904762,7.863,7.5
s695-09-5146,695-09-5146,B695-09-5146,B,M695-09-5146,M,Mandalay,Member695-09-5146,Member,Female,p641,Food and beverages,98.79,3,14.8185,311.1885,2/23/2019,20:00,Ewallet,296.37,4.761904762,14.8185,6.4
s155-45-3814,155-45-3814,C155-45-3814,C,N155-45-3814,N,Naypyitaw,Member155-45-3814,Member,Female,p642,Electronic accessories,88.55,8,35.42,743.82,3/19/2019,15:29,Ewallet,708.4,4.761904762,35.42,4.7
s794-32-2436,794-32-2436,B794-32-2436,B,M794-32-2436,M,Mandalay,Member794-32-2436,Member,Male,p643,Electronic accessories,55.67,2,5.567,116.907,3/27/2019,15:08,Ewallet,111.34,4.761904762,5.567,6
s131-15-8856,131-15-8856,C131-15-8856,C,N131-15-8856,N,Naypyitaw,Member131-15-8856,Member,Female,p644,Food and beverages,72.52,8,29.008,609.168,3/30/2019,19:26,Credit card,580.16,4.761904762,29.008,4
s273-84-2164,273-84-2164,C273-84-2164,C,N273-84-2164,N,Naypyitaw,Member273-84-2164,Member,Male,p645,Electronic accessories,12.05,5,3.0125,63.2625,2/16/2019,15:53,Ewallet,60.25,4.761904762,3.0125,5.5
s706-36-6154,706-36-6154,A706-36-6154,A,Y706-36-6154,Y,Yangon,Member706-36-6154,Member,Male,p646,Home and lifestyle,19.36,9,8.712,182.952,1/18/2019,18:43,Ewallet,174.24,4.761904762,8.712,8.7
s778-89-7974,778-89-7974,C778-89-7974,C,N778-89-7974,N,Naypyitaw,Normal778-89-7974,Normal,Male,p647,Health and beauty,70.21,6,21.063,442.323,3/30/2019,14:58,Cash,421.26,4.761904762,21.063,7.4
s574-31-8277,574-31-8277,B574-31-8277,B,M574-31-8277,M,Mandalay,Member574-31-8277,Member,Male,p648,Fashion accessories,33.63,1,1.6815,35.3115,3/20/2019,19:55,Cash,33.63,4.761904762,1.6815,5.6
s859-71-0933,859-71-0933,C859-71-0933,C,N859-71-0933,N,Naypyitaw,Member859-71-0933,Member,Female,p649,Sports and travel,15.49,2,1.549,32.529,1/16/2019,15:10,Cash,30.98,4.761904762,1.549,6.3
s740-11-5257,740-11-5257,C740-11-5257,C,N740-11-5257,N,Naypyitaw,Normal740-11-5257,Normal,Male,p650,Electronic accessories,24.74,10,12.37,259.77,2/24/2019,16:44,Cash,247.4,4.761904762,12.37,7.1
s369-82-2676,369-82-2676,B369-82-2676,B,M369-82-2676,M,Mandalay,Normal369-82-2676,Normal,Male,p651,Electronic accessories,75.66,5,18.915,397.215,1/15/2019,18:22,Ewallet,378.3,4.761904762,18.915,7.8
s563-47-4072,563-47-4072,B563-47-4072,B,M563-47-4072,M,Mandalay,Normal563-47-4072,Normal,Female,p652,Health and beauty,55.81,6,16.743,351.603,1/22/2019,11:52,Cash,334.86,4.761904762,16.743,9.9
s742-04-5161,742-04-5161,A742-04-5161,A,Y742-04-5161,Y,Yangon,Member742-04-5161,Member,Male,p653,Home and lifestyle,72.78,10,36.39,764.19,2/3/2019,17:24,Cash,727.8,4.761904762,36.39,7.3
s149-15-7606,149-15-7606,B149-15-7606,B,M149-15-7606,M,Mandalay,Member149-15-7606,Member,Male,p654,Sports and travel,37.32,9,16.794,352.674,3/6/2019,15:31,Ewallet,335.88,4.761904762,16.794,5.1
s133-77-3154,133-77-3154,B133-77-3154,B,M133-77-3154,M,Mandalay,Member133-77-3154,Member,Male,p655,Fashion accessories,60.18,4,12.036,252.756,2/16/2019,18:04,Credit card,240.72,4.761904762,12.036,9.4
s169-52-4504,169-52-4504,A169-52-4504,A,Y169-52-4504,Y,Yangon,Normal169-52-4504,Normal,Female,p656,Electronic accessories,15.69,3,2.3535,49.4235,3/14/2019,14:13,Credit card,47.07,4.761904762,2.3535,5.8
s250-81-7186,250-81-7186,C250-81-7186,C,N250-81-7186,N,Naypyitaw,Normal250-81-7186,Normal,Female,p657,Electronic accessories,99.69,1,4.9845,104.6745,2/27/2019,10:23,Credit card,99.69,4.761904762,4.9845,8
s562-12-5430,562-12-5430,A562-12-5430,A,Y562-12-5430,Y,Yangon,Member562-12-5430,Member,Female,p658,Fashion accessories,88.15,3,13.2225,277.6725,1/18/2019,10:11,Ewallet,264.45,4.761904762,13.2225,7.9
s816-72-8853,816-72-8853,A816-72-8853,A,Y816-72-8853,Y,Yangon,Member816-72-8853,Member,Female,p659,Sports and travel,27.93,5,6.9825,146.6325,1/29/2019,15:48,Cash,139.65,4.761904762,6.9825,5.9
s491-38-3499,491-38-3499,A491-38-3499,A,Y491-38-3499,Y,Yangon,Member491-38-3499,Member,Male,p660,Fashion accessories,55.45,1,2.7725,58.2225,2/26/2019,17:46,Credit card,55.45,4.761904762,2.7725,4.9
s322-02-2271,322-02-2271,B322-02-2271,B,M322-02-2271,M,Mandalay,Normal322-02-2271,Normal,Female,p661,Sports and travel,42.97,3,6.4455,135.3555,2/3/2019,11:46,Cash,128.91,4.761904762,6.4455,9.3
s842-29-4695,842-29-4695,C842-29-4695,C,N842-29-4695,N,Naypyitaw,Member842-29-4695,Member,Male,p662,Sports and travel,17.14,7,5.999,125.979,1/16/2019,12:07,Credit card,119.98,4.761904762,5.999,7.9
s725-67-2480,725-67-2480,B725-67-2480,B,M725-67-2480,M,Mandalay,Member725-67-2480,Member,Female,p663,Fashion accessories,58.75,6,17.625,370.125,3/24/2019,18:14,Credit card,352.5,4.761904762,17.625,5.9
s641-51-2661,641-51-2661,C641-51-2661,C,N641-51-2661,N,Naypyitaw,Member641-51-2661,Member,Female,p664,Food and beverages,87.1,10,43.55,914.55,2/12/2019,14:45,Credit card,871,4.761904762,43.55,9.9
s714-02-3114,714-02-3114,C714-02-3114,C,N714-02-3114,N,Naypyitaw,Normal714-02-3114,Normal,Female,p665,Sports and travel,98.8,2,9.88,207.48,2/21/2019,11:39,Cash,197.6,4.761904762,9.88,7.7
s518-17-2983,518-17-2983,A518-17-2983,A,Y518-17-2983,Y,Yangon,Normal518-17-2983,Normal,Female,p666,Fashion accessories,48.63,4,9.726,204.246,2/4/2019,15:44,Ewallet,194.52,4.761904762,9.726,7.6
s779-42-2410,779-42-2410,B779-42-2410,B,M779-42-2410,M,Mandalay,Member779-42-2410,Member,Male,p667,Food and beverages,57.74,3,8.661,181.881,2/20/2019,13:06,Ewallet,173.22,4.761904762,8.661,7.7
s190-14-3147,190-14-3147,B190-14-3147,B,M190-14-3147,M,Mandalay,Normal190-14-3147,Normal,Female,p668,Health and beauty,17.97,4,3.594,75.474,2/23/2019,20:43,Ewallet,71.88,4.761904762,3.594,6.4
s408-66-6712,408-66-6712,C408-66-6712,C,N408-66-6712,N,Naypyitaw,Member408-66-6712,Member,Female,p669,Health and beauty,47.71,6,14.313,300.573,2/16/2019,14:19,Ewallet,286.26,4.761904762,14.313,4.4
s679-22-6530,679-22-6530,B679-22-6530,B,M679-22-6530,M,Mandalay,Normal679-22-6530,Normal,Female,p670,Sports and travel,40.62,2,4.062,85.302,1/17/2019,10:01,Credit card,81.24,4.761904762,4.062,4.1
s588-47-8641,588-47-8641,A588-47-8641,A,Y588-47-8641,Y,Yangon,Member588-47-8641,Member,Male,p671,Fashion accessories,56.04,10,28.02,588.42,1/14/2019,19:30,Ewallet,560.4,4.761904762,28.02,4.4
s642-61-4706,642-61-4706,B642-61-4706,B,M642-61-4706,M,Mandalay,Member642-61-4706,Member,Male,p672,Food and beverages,93.4,2,9.34,196.14,3/30/2019,16:34,Cash,186.8,4.761904762,9.34,5.5
s576-31-4774,576-31-4774,B576-31-4774,B,M576-31-4774,M,Mandalay,Normal576-31-4774,Normal,Female,p673,Health and beauty,73.41,3,11.0115,231.2415,3/2/2019,13:10,Ewallet,220.23,4.761904762,11.0115,4
s556-41-6224,556-41-6224,C556-41-6224,C,N556-41-6224,N,Naypyitaw,Normal556-41-6224,Normal,Male,p674,Health and beauty,33.64,8,13.456,282.576,2/15/2019,17:10,Credit card,269.12,4.761904762,13.456,9.3
s811-03-8790,811-03-8790,A811-03-8790,A,Y811-03-8790,Y,Yangon,Normal811-03-8790,Normal,Female,p675,Electronic accessories,45.48,10,22.74,477.54,3/1/2019,10:22,Credit card,454.8,4.761904762,22.74,4.8
s242-11-3142,242-11-3142,B242-11-3142,B,M242-11-3142,M,Mandalay,Member242-11-3142,Member,Male,p676,Fashion accessories,83.77,2,8.377,175.917,2/24/2019,19:57,Cash,167.54,4.761904762,8.377,4.6
s752-23-3760,752-23-3760,B752-23-3760,B,M752-23-3760,M,Mandalay,Member752-23-3760,Member,Female,p677,Sports and travel,64.08,7,22.428,470.988,2/19/2019,19:29,Credit card,448.56,4.761904762,22.428,7.3
s274-05-5470,274-05-5470,A274-05-5470,A,Y274-05-5470,Y,Yangon,Member274-05-5470,Member,Female,p678,Food and beverages,73.47,4,14.694,308.574,2/23/2019,18:30,Cash,293.88,4.761904762,14.694,6
s648-94-3045,648-94-3045,C648-94-3045,C,N648-94-3045,N,Naypyitaw,Normal648-94-3045,Normal,Male,p679,Health and beauty,58.95,10,29.475,618.975,2/7/2019,14:27,Ewallet,589.5,4.761904762,29.475,8.1
s130-67-4723,130-67-4723,A130-67-4723,A,Y130-67-4723,Y,Yangon,Member130-67-4723,Member,Male,p680,Food and beverages,48.5,6,14.55,305.55,1/11/2019,13:57,Ewallet,291,4.761904762,14.55,9.4
s528-87-5606,528-87-5606,B528-87-5606,B,M528-87-5606,M,Mandalay,Member528-87-5606,Member,Female,p681,Electronic accessories,39.48,1,1.974,41.454,2/12/2019,19:43,Cash,39.48,4.761904762,1.974,6.5
s320-85-2052,320-85-2052,B320-85-2052,B,M320-85-2052,M,Mandalay,Normal320-85-2052,Normal,Female,p682,Sports and travel,34.81,1,1.7405,36.5505,1/14/2019,10:11,Credit card,34.81,4.761904762,1.7405,7
s370-96-0655,370-96-0655,C370-96-0655,C,N370-96-0655,N,Naypyitaw,Normal370-96-0655,Normal,Female,p683,Fashion accessories,49.32,6,14.796,310.716,1/9/2019,13:46,Ewallet,295.92,4.761904762,14.796,7.1
s105-10-6182,105-10-6182,A105-10-6182,A,Y105-10-6182,Y,Yangon,Member105-10-6182,Member,Male,p684,Fashion accessories,21.48,2,2.148,45.108,2/27/2019,12:22,Ewallet,42.96,4.761904762,2.148,6.6
s510-79-0415,510-79-0415,B510-79-0415,B,M510-79-0415,M,Mandalay,Member510-79-0415,Member,Female,p685,Sports and travel,23.08,6,6.924,145.404,1/24/2019,19:20,Ewallet,138.48,4.761904762,6.924,4.9
s241-96-5076,241-96-5076,B241-96-5076,B,M241-96-5076,M,Mandalay,Member241-96-5076,Member,Female,p686,Home and lifestyle,49.1,2,4.91,103.11,1/8/2019,12:58,Credit card,98.2,4.761904762,4.91,6.4
s767-97-4650,767-97-4650,B767-97-4650,B,M767-97-4650,M,Mandalay,Member767-97-4650,Member,Female,p687,Sports and travel,64.83,2,6.483,136.143,1/8/2019,11:59,Credit card,129.66,4.761904762,6.483,8
s648-83-1321,648-83-1321,A648-83-1321,A,Y648-83-1321,Y,Yangon,Member648-83-1321,Member,Male,p688,Home and lifestyle,63.56,10,31.78,667.38,1/16/2019,17:59,Cash,635.6,4.761904762,31.78,4.3
s173-57-2300,173-57-2300,C173-57-2300,C,N173-57-2300,N,Naypyitaw,Member173-57-2300,Member,Male,p689,Sports and travel,72.88,2,7.288,153.048,3/13/2019,12:51,Cash,145.76,4.761904762,7.288,6.1
s305-03-2383,305-03-2383,A305-03-2383,A,Y305-03-2383,Y,Yangon,Normal305-03-2383,Normal,Female,p690,Food and beverages,67.1,3,10.065,211.365,2/15/2019,10:36,Cash,201.3,4.761904762,10.065,7.5
s394-55-6384,394-55-6384,C394-55-6384,C,N394-55-6384,N,Naypyitaw,Member394-55-6384,Member,Female,p691,Sports and travel,70.19,9,31.5855,663.2955,1/25/2019,13:38,Cash,631.71,4.761904762,31.5855,6.7
s266-20-6657,266-20-6657,C266-20-6657,C,N266-20-6657,N,Naypyitaw,Member266-20-6657,Member,Male,p692,Food and beverages,55.04,7,19.264,404.544,3/12/2019,19:39,Ewallet,385.28,4.761904762,19.264,5.2
s689-05-1884,689-05-1884,A689-05-1884,A,Y689-05-1884,Y,Yangon,Member689-05-1884,Member,Male,p693,Health and beauty,48.63,10,24.315,510.615,3/4/2019,12:44,Cash,486.3,4.761904762,24.315,8.8
s196-01-2849,196-01-2849,C196-01-2849,C,N196-01-2849,N,Naypyitaw,Member196-01-2849,Member,Female,p694,Fashion accessories,73.38,7,25.683,539.343,2/10/2019,13:56,Cash,513.66,4.761904762,25.683,9.5
s372-62-5264,372-62-5264,C372-62-5264,C,N372-62-5264,N,Naypyitaw,Normal372-62-5264,Normal,Female,p695,Food and beverages,52.6,9,23.67,497.07,1/16/2019,14:42,Cash,473.4,4.761904762,23.67,7.6
s800-09-8606,800-09-8606,A800-09-8606,A,Y800-09-8606,Y,Yangon,Member800-09-8606,Member,Female,p696,Home and lifestyle,87.37,5,21.8425,458.6925,1/29/2019,19:45,Cash,436.85,4.761904762,21.8425,6.6
s182-52-7000,182-52-7000,A182-52-7000,A,Y182-52-7000,Y,Yangon,Member182-52-7000,Member,Female,p697,Sports and travel,27.04,4,5.408,113.568,1/1/2019,20:26,Ewallet,108.16,4.761904762,5.408,6.9
s826-58-8051,826-58-8051,B826-58-8051,B,M826-58-8051,M,Mandalay,Normal826-58-8051,Normal,Male,p698,Home and lifestyle,62.19,4,12.438,261.198,1/6/2019,19:46,Ewallet,248.76,4.761904762,12.438,4.3
s868-06-0466,868-06-0466,A868-06-0466,A,Y868-06-0466,Y,Yangon,Member868-06-0466,Member,Male,p699,Electronic accessories,69.58,9,31.311,657.531,2/19/2019,19:38,Credit card,626.22,4.761904762,31.311,7.8
s751-41-9720,751-41-9720,C751-41-9720,C,N751-41-9720,N,Naypyitaw,Normal751-41-9720,Normal,Male,p700,Home and lifestyle,97.5,10,48.75,1023.75,1/12/2019,16:18,Ewallet,975,4.761904762,48.75,8
s626-43-7888,626-43-7888,C626-43-7888,C,N626-43-7888,N,Naypyitaw,Normal626-43-7888,Normal,Female,p701,Fashion accessories,60.41,8,24.164,507.444,2/7/2019,12:23,Ewallet,483.28,4.761904762,24.164,9.6
s176-64-7711,176-64-7711,B176-64-7711,B,M176-64-7711,M,Mandalay,Normal176-64-7711,Normal,Male,p702,Food and beverages,32.32,3,4.848,101.808,3/27/2019,19:11,Credit card,96.96,4.761904762,4.848,4.3
s191-29-0321,191-29-0321,B191-29-0321,B,M191-29-0321,M,Mandalay,Member191-29-0321,Member,Female,p703,Fashion accessories,19.77,10,9.885,207.585,2/27/2019,18:57,Credit card,197.7,4.761904762,9.885,5
s729-06-2010,729-06-2010,B729-06-2010,B,M729-06-2010,M,Mandalay,Member729-06-2010,Member,Male,p704,Health and beauty,80.47,9,36.2115,760.4415,1/6/2019,11:18,Cash,724.23,4.761904762,36.2115,9.2
s640-48-5028,640-48-5028,B640-48-5028,B,M640-48-5028,M,Mandalay,Member640-48-5028,Member,Female,p705,Home and lifestyle,88.39,9,39.7755,835.2855,3/2/2019,12:40,Cash,795.51,4.761904762,39.7755,6.3
s186-79-9562,186-79-9562,B186-79-9562,B,M186-79-9562,M,Mandalay,Normal186-79-9562,Normal,Male,p706,Health and beauty,71.77,7,25.1195,527.5095,3/29/2019,14:06,Cash,502.39,4.761904762,25.1195,8.9
s834-45-5519,834-45-5519,B834-45-5519,B,M834-45-5519,M,Mandalay,Normal834-45-5519,Normal,Female,p707,Electronic accessories,43,4,8.6,180.6,1/31/2019,20:48,Ewallet,172,4.761904762,8.6,7.6
s162-65-8559,162-65-8559,C162-65-8559,C,N162-65-8559,N,Naypyitaw,Member162-65-8559,Member,Male,p708,Food and beverages,68.98,1,3.449,72.429,1/21/2019,20:13,Cash,68.98,4.761904762,3.449,4.8
s760-27-5490,760-27-5490,C760-27-5490,C,N760-27-5490,N,Naypyitaw,Normal760-27-5490,Normal,Male,p709,Fashion accessories,15.62,8,6.248,131.208,1/20/2019,20:37,Ewallet,124.96,4.761904762,6.248,9.1
s445-30-9252,445-30-9252,A445-30-9252,A,Y445-30-9252,Y,Yangon,Normal445-30-9252,Normal,Male,p710,Sports and travel,25.7,3,3.855,80.955,1/17/2019,17:59,Ewallet,77.1,4.761904762,3.855,6.1
s786-94-2700,786-94-2700,A786-94-2700,A,Y786-94-2700,Y,Yangon,Member786-94-2700,Member,Male,p711,Food and beverages,80.62,6,24.186,507.906,2/28/2019,20:18,Cash,483.72,4.761904762,24.186,9.1
s728-88-7867,728-88-7867,C728-88-7867,C,N728-88-7867,N,Naypyitaw,Member728-88-7867,Member,Female,p712,Home and lifestyle,75.53,4,15.106,317.226,3/19/2019,15:52,Ewallet,302.12,4.761904762,15.106,8.3
s183-21-3799,183-21-3799,C183-21-3799,C,N183-21-3799,N,Naypyitaw,Normal183-21-3799,Normal,Female,p713,Electronic accessories,77.63,9,34.9335,733.6035,2/19/2019,15:14,Ewallet,698.67,4.761904762,34.9335,7.2
s268-20-3585,268-20-3585,C268-20-3585,C,N268-20-3585,N,Naypyitaw,Normal268-20-3585,Normal,Female,p714,Health and beauty,13.85,9,6.2325,130.8825,2/4/2019,12:50,Ewallet,124.65,4.761904762,6.2325,6
s735-32-9839,735-32-9839,C735-32-9839,C,N735-32-9839,N,Naypyitaw,Member735-32-9839,Member,Male,p715,Fashion accessories,98.7,8,39.48,829.08,1/31/2019,10:36,Ewallet,789.6,4.761904762,39.48,8.5
s258-92-7466,258-92-7466,A258-92-7466,A,Y258-92-7466,Y,Yangon,Normal258-92-7466,Normal,Female,p716,Health and beauty,35.68,5,8.92,187.32,2/6/2019,18:33,Credit card,178.4,4.761904762,8.92,6.6
s857-16-3520,857-16-3520,A857-16-3520,A,Y857-16-3520,Y,Yangon,Member857-16-3520,Member,Female,p717,Fashion accessories,71.46,7,25.011,525.231,3/28/2019,16:06,Ewallet,500.22,4.761904762,25.011,4.5
s482-17-1179,482-17-1179,A482-17-1179,A,Y482-17-1179,Y,Yangon,Member482-17-1179,Member,Male,p718,Electronic accessories,11.94,3,1.791,37.611,1/19/2019,12:47,Credit card,35.82,4.761904762,1.791,8.1
s788-21-5741,788-21-5741,A788-21-5741,A,Y788-21-5741,Y,Yangon,Normal788-21-5741,Normal,Male,p719,Fashion accessories,45.38,3,6.807,142.947,2/17/2019,13:34,Credit card,136.14,4.761904762,6.807,7.2
s821-14-9046,821-14-9046,B821-14-9046,B,M821-14-9046,M,Mandalay,Member821-14-9046,Member,Female,p720,Fashion accessories,17.48,6,5.244,110.124,1/18/2019,15:04,Credit card,104.88,4.761904762,5.244,6.1
s418-05-0656,418-05-0656,B418-05-0656,B,M418-05-0656,M,Mandalay,Normal418-05-0656,Normal,Female,p721,Fashion accessories,25.56,7,8.946,187.866,2/2/2019,20:42,Cash,178.92,4.761904762,8.946,7.1
s678-79-0726,678-79-0726,C678-79-0726,C,N678-79-0726,N,Naypyitaw,Member678-79-0726,Member,Female,p722,Sports and travel,90.63,9,40.7835,856.4535,1/18/2019,15:28,Cash,815.67,4.761904762,40.7835,5.1
s776-68-1096,776-68-1096,B776-68-1096,B,M776-68-1096,M,Mandalay,Normal776-68-1096,Normal,Male,p723,Home and lifestyle,44.12,3,6.618,138.978,3/18/2019,13:45,Credit card,132.36,4.761904762,6.618,7.9
s592-46-1692,592-46-1692,C592-46-1692,C,N592-46-1692,N,Naypyitaw,Member592-46-1692,Member,Female,p724,Food and beverages,36.77,7,12.8695,270.2595,1/11/2019,20:10,Cash,257.39,4.761904762,12.8695,7.4
s434-35-9162,434-35-9162,B434-35-9162,B,M434-35-9162,M,Mandalay,Member434-35-9162,Member,Male,p725,Food and beverages,23.34,4,4.668,98.028,2/4/2019,18:53,Ewallet,93.36,4.761904762,4.668,7.4
s149-14-0304,149-14-0304,C149-14-0304,C,N149-14-0304,N,Naypyitaw,Member149-14-0304,Member,Female,p726,Health and beauty,28.5,8,11.4,239.4,2/6/2019,14:24,Cash,228,4.761904762,11.4,6.6
s442-44-6497,442-44-6497,C442-44-6497,C,N442-44-6497,N,Naypyitaw,Member442-44-6497,Member,Male,p727,Home and lifestyle,55.57,3,8.3355,175.0455,1/8/2019,11:42,Credit card,166.71,4.761904762,8.3355,5.9
s174-64-0215,174-64-0215,B174-64-0215,B,M174-64-0215,M,Mandalay,Normal174-64-0215,Normal,Male,p728,Sports and travel,69.74,10,34.87,732.27,3/5/2019,17:49,Credit card,697.4,4.761904762,34.87,8.9
s210-74-9613,210-74-9613,C210-74-9613,C,N210-74-9613,N,Naypyitaw,Normal210-74-9613,Normal,Male,p729,Fashion accessories,97.26,4,19.452,408.492,3/16/2019,15:33,Ewallet,389.04,4.761904762,19.452,6.8
s299-29-0180,299-29-0180,B299-29-0180,B,M299-29-0180,M,Mandalay,Member299-29-0180,Member,Female,p730,Home and lifestyle,52.18,7,18.263,383.523,3/9/2019,10:54,Cash,365.26,4.761904762,18.263,9.3
s247-11-2470,247-11-2470,A247-11-2470,A,Y247-11-2470,Y,Yangon,Member247-11-2470,Member,Female,p731,Fashion accessories,22.32,4,4.464,93.744,3/1/2019,16:23,Credit card,89.28,4.761904762,4.464,4.4
s635-28-5728,635-28-5728,A635-28-5728,A,Y635-28-5728,Y,Yangon,Normal635-28-5728,Normal,Male,p732,Health and beauty,56,3,8.4,176.4,2/28/2019,19:33,Ewallet,168,4.761904762,8.4,4.8
s756-49-0168,756-49-0168,A756-49-0168,A,Y756-49-0168,Y,Yangon,Member756-49-0168,Member,Male,p733,Fashion accessories,19.7,1,0.985,20.685,2/8/2019,11:39,Ewallet,19.7,4.761904762,0.985,9.5
s438-23-1242,438-23-1242,B438-23-1242,B,M438-23-1242,M,Mandalay,Normal438-23-1242,Normal,Male,p734,Electronic accessories,75.88,7,26.558,557.718,1/24/2019,10:38,Ewallet,531.16,4.761904762,26.558,8.9
s238-45-6950,238-45-6950,B238-45-6950,B,M238-45-6950,M,Mandalay,Member238-45-6950,Member,Male,p735,Food and beverages,53.72,1,2.686,56.406,3/1/2019,20:03,Ewallet,53.72,4.761904762,2.686,6.4
